VARIABLES="X","Y","Z","u","v","w","P","T"
 ZONE T="USTMESH"
    0.43800017E+01    0.00000000E+00    0.10375983E+06    0.22312949E+03
    0.99999998E-02    0.37715320E-02    0.00000000E+00    0.59444475E+03
    0.42023669E+01    0.00000000E+00    0.10366061E+06    0.22306655E+03
    0.99999998E-02    0.43099958E-02    0.00000000E+00    0.59456013E+03
    0.40105478E+01    0.00000000E+00    0.10355355E+06    0.22299900E+03
    0.99999998E-02    0.49181979E-02    0.00000000E+00    0.59468369E+03
    0.38046202E+01    0.00000000E+00    0.10343871E+06    0.22292666E+03
    0.99999998E-02    0.56051700E-02    0.00000000E+00    0.59481518E+03
    0.35850074E+01    0.00000000E+00    0.10331635E+06    0.22284962E+03
    0.99999998E-02    0.63811145E-02    0.00000000E+00    0.59495408E+03
    0.33525516E+01    0.00000000E+00    0.10318695E+06    0.22276817E+03
    0.99999998E-02    0.72575542E-02    0.00000000E+00    0.59509955E+03
    0.31085735E+01    0.00000000E+00    0.10305125E+06    0.22268280E+03
    0.99999998E-02    0.82475042E-02    0.00000000E+00    0.59525047E+03
    0.28549169E+01    0.00000000E+00    0.10291030E+06    0.22259416E+03
    0.99999998E-02    0.93656662E-02    0.00000000E+00    0.59540538E+03
    0.25939818E+01    0.00000000E+00    0.10276544E+06    0.22250309E+03
    0.99999998E-02    0.10628645E-01    0.00000000E+00    0.59556249E+03
    0.23287384E+01    0.00000000E+00    0.10261831E+06    0.22241063E+03
    0.99999998E-02    0.12055197E-01    0.00000000E+00    0.59571972E+03
    0.20626976E+01    0.00000000E+00    0.10247085E+06    0.22231801E+03
    0.99999998E-02    0.13666506E-01    0.00000000E+00    0.59587474E+03
    0.17998253E+01    0.00000000E+00    0.10232526E+06    0.22222661E+03
    0.99999998E-02    0.15486501E-01    0.00000000E+00    0.59602506E+03
    0.15443902E+01    0.00000000E+00    0.10218387E+06    0.22213789E+03
    0.99999998E-02    0.17542210E-01    0.00000000E+00    0.59616815E+03
    0.13007553E+01    0.00000000E+00    0.10204908E+06    0.22205335E+03
    0.99999998E-02    0.19864161E-01    0.00000000E+00    0.59630161E+03
    0.10731188E+01    0.00000000E+00    0.10192321E+06    0.22197443E+03
    0.99999998E-02    0.22486836E-01    0.00000000E+00    0.59642328E+03
    0.86522113E+00    0.00000000E+00    0.10180830E+06    0.22190243E+03
    0.99999998E-02    0.25449182E-01    0.00000000E+00    0.59653144E+03
    0.68004830E+00    0.00000000E+00    0.10170602E+06    0.22183837E+03
    0.99999998E-02    0.28795191E-01    0.00000000E+00    0.59662496E+03
    0.51956861E+00    0.00000000E+00    0.10161750E+06    0.22178294E+03
    0.99999998E-02    0.32574553E-01    0.00000000E+00    0.59670334E+03
    0.38454399E+00    0.00000000E+00    0.10154323E+06    0.22173646E+03
    0.99999998E-02    0.36843393E-01    0.00000000E+00    0.59676679E+03
    0.27444975E+00    0.00000000E+00    0.10148306E+06    0.22169882E+03
    0.99999998E-02    0.41665105E-01    0.00000000E+00    0.59681612E+03
    0.18751362E+00    0.00000000E+00    0.10143625E+06    0.22166954E+03
    0.99999998E-02    0.47111293E-01    0.00000000E+00    0.59685260E+03
    0.12085725E+00    0.00000000E+00    0.10140161E+06    0.22164788E+03
    0.29999999E-01    0.24999999E-04    0.00000000E+00    0.13284121E+03
    0.74467186E+00    0.00000000E+00    0.10317734E+06    0.81934333E+03
    0.29999999E-01    0.78237832E-04    0.00000000E+00    0.31152509E+03
    0.14863999E+01    0.00000000E+00    0.10320253E+06    0.61066413E+03
    0.29999999E-01    0.13837068E-03    0.00000000E+00    0.42149064E+03
    0.21250600E+01    0.00000000E+00    0.10317404E+06    0.46587976E+03
    0.29999999E-01    0.20629153E-03    0.00000000E+00    0.48717556E+03
    0.25248947E+01    0.00000000E+00    0.10315037E+06    0.37578621E+03
    0.29999999E-01    0.28300905E-03    0.00000000E+00    0.52700492E+03
    0.27740890E+01    0.00000000E+00    0.10314052E+06    0.31953159E+03
    0.29999999E-01    0.36966251E-03    0.00000000E+00    0.55209685E+03
    0.29429107E+01    0.00000000E+00    0.10313815E+06    0.28374221E+03
    0.29999999E-01    0.46753875E-03    0.00000000E+00    0.56825580E+03
    0.30638843E+01    0.00000000E+00    0.10314071E+06    0.26066013E+03
    0.29999999E-01    0.57809125E-03    0.00000000E+00    0.57870851E+03
    0.31543437E+01    0.00000000E+00    0.10314689E+06    0.24575683E+03
    0.29999999E-01    0.70296178E-03    0.00000000E+00    0.58539128E+03
    0.32244921E+01    0.00000000E+00    0.10315598E+06    0.23625603E+03
    0.29999999E-01    0.84400474E-03    0.00000000E+00    0.58955255E+03
    0.32809879E+01    0.00000000E+00    0.10316756E+06    0.23035605E+03
    0.29999999E-01    0.10033147E-02    0.00000000E+00    0.59204254E+03
    0.33285137E+01    0.00000000E+00    0.10318129E+06    0.22683195E+03
    0.29999999E-01    0.11832573E-02    0.00000000E+00    0.59345621E+03
    0.33704610E+01    0.00000000E+00    0.10319685E+06    0.22483103E+03
    0.29999999E-01    0.13865049E-02    0.00000000E+00    0.59420785E+03
    0.34092265E+01    0.00000000E+00    0.10321393E+06    0.22376321E+03
    0.29999999E-01    0.16160758E-02    0.00000000E+00    0.59457608E+03
    0.34463568E+01    0.00000000E+00    0.10323217E+06    0.22323387E+03
    0.29999999E-01    0.18753792E-02    0.00000000E+00    0.59473767E+03
    0.34826486E+01    0.00000000E+00    0.10325118E+06    0.22299393E+03
    0.29999999E-01    0.21682660E-02    0.00000000E+00    0.59479673E+03
    0.35182483E+01    0.00000000E+00    0.10327049E+06    0.22289738E+03
    0.29999999E-01    0.24990854E-02    0.00000000E+00    0.59480959E+03
    0.35527469E+01    0.00000000E+00    0.10328956E+06    0.22286569E+03
    0.29999999E-01    0.28727503E-02    0.00000000E+00    0.59480419E+03
    0.35852606E+01    0.00000000E+00    0.10330774E+06    0.22286027E+03
    0.29999999E-01    0.32948100E-02    0.00000000E+00    0.59479343E+03
    0.36144812E+01    0.00000000E+00    0.10332421E+06    0.22286382E+03
    0.29999999E-01    0.37715320E-02    0.00000000E+00    0.59478306E+03
    0.36386985E+01    0.00000000E+00    0.10333800E+06    0.22286908E+03
    0.29999999E-01    0.43099958E-02    0.00000000E+00    0.59477598E+03
    0.36558098E+01    0.00000000E+00    0.10334794E+06    0.22287300E+03
    0.29999999E-01    0.49181979E-02    0.00000000E+00    0.59477410E+03
    0.36633361E+01    0.00000000E+00    0.10335266E+06    0.22287403E+03
    0.29999999E-01    0.56051700E-02    0.00000000E+00    0.59477918E+03
    0.36584588E+01    0.00000000E+00    0.10335058E+06    0.22287100E+03
    0.29999999E-01    0.63811145E-02    0.00000000E+00    0.59479302E+03
    0.36380754E+01    0.00000000E+00    0.10334000E+06    0.22286285E+03
    0.29999999E-01    0.72575542E-02    0.00000000E+00    0.59481754E+03
    0.35988756E+01    0.00000000E+00    0.10331908E+06    0.22284845E+03
    0.29999999E-01    0.82475042E-02    0.00000000E+00    0.59485472E+03
    0.35374630E+01    0.00000000E+00    0.10328592E+06    0.22282664E+03
    0.29999999E-01    0.93656662E-02    0.00000000E+00    0.59490645E+03
    0.34505552E+01    0.00000000E+00    0.10323872E+06    0.22279630E+03
    0.29999999E-01    0.10628645E-01    0.00000000E+00    0.59497440E+03
    0.33352720E+01    0.00000000E+00    0.10317587E+06    0.22275644E+03
    0.29999999E-01    0.12055197E-01    0.00000000E+00    0.59505983E+03
    0.31894861E+01    0.00000000E+00    0.10309621E+06    0.22270631E+03
    0.29999999E-01    0.13666506E-01    0.00000000E+00    0.59516334E+03
    0.30122010E+01    0.00000000E+00    0.10299917E+06    0.22264553E+03
    0.29999999E-01    0.15486501E-01    0.00000000E+00    0.59528467E+03
    0.28039236E+01    0.00000000E+00    0.10288508E+06    0.22257424E+03
    0.29999999E-01    0.17542210E-01    0.00000000E+00    0.59542245E+03
    0.25669940E+01    0.00000000E+00    0.10275524E+06    0.22249322E+03
    0.29999999E-01    0.19864161E-01    0.00000000E+00    0.59557410E+03
    0.23058085E+01    0.00000000E+00    0.10261214E+06    0.22240396E+03
    0.29999999E-01    0.22486836E-01    0.00000000E+00    0.59573579E+03
    0.20268449E+01    0.00000000E+00    0.10245942E+06    0.22230870E+03
    0.29999999E-01    0.25449182E-01    0.00000000E+00    0.59590257E+03
    0.17384174E+01    0.00000000E+00    0.10230180E+06    0.22221033E+03
    0.29999999E-01    0.28795191E-01    0.00000000E+00    0.59606867E+03
    0.14501163E+01    0.00000000E+00    0.10214471E+06    0.22211226E+03
    0.29999999E-01    0.32574553E-01    0.00000000E+00    0.59622802E+03
    0.11719426E+01    0.00000000E+00    0.10199392E+06    0.22201808E+03
    0.29999999E-01    0.36843393E-01    0.00000000E+00    0.59637475E+03
    0.91322363E+00    0.00000000E+00    0.10185498E+06    0.22193126E+03
    0.29999999E-01    0.41665105E-01    0.00000000E+00    0.59650387E+03
    0.68145340E+00    0.00000000E+00    0.10173264E+06    0.22185479E+03
    0.29999999E-01    0.47111293E-01    0.00000000E+00    0.59661165E+03
    0.48125519E+00    0.00000000E+00    0.10163046E+06    0.22179092E+03
    0.50000001E-01    0.24999999E-04    0.00000000E+00    0.73840451E+02
    0.15730260E+00    0.00000000E+00    0.10238928E+06    0.94762680E+03
    0.50000001E-01    0.78237832E-04    0.00000000E+00    0.22408429E+03
    0.43625763E+00    0.00000000E+00    0.10242595E+06    0.76568545E+03
    0.50000001E-01    0.13837068E-03    0.00000000E+00    0.35147198E+03
    0.86198236E+00    0.00000000E+00    0.10243973E+06    0.58659744E+03
    0.50000001E-01    0.20629153E-03    0.00000000E+00    0.44135060E+03
    0.12377786E+01    0.00000000E+00    0.10242582E+06    0.45374135E+03
    0.50000001E-01    0.28300905E-03    0.00000000E+00    0.49861979E+03
    0.14859945E+01    0.00000000E+00    0.10241185E+06    0.36717615E+03
    0.50000001E-01    0.36966251E-03    0.00000000E+00    0.53467256E+03
    0.16434428E+01    0.00000000E+00    0.10240448E+06    0.31248405E+03
    0.50000001E-01    0.46753875E-03    0.00000000E+00    0.55771176E+03
    0.17484281E+01    0.00000000E+00    0.10240210E+06    0.27787749E+03
    0.50000001E-01    0.57809125E-03    0.00000000E+00    0.57253701E+03
    0.18224499E+01    0.00000000E+00    0.10240335E+06    0.25590079E+03
    0.50000001E-01    0.70296178E-03    0.00000000E+00    0.58200913E+03
    0.18774604E+01    0.00000000E+00    0.10240744E+06    0.24203201E+03
    0.50000001E-01    0.84400474E-03    0.00000000E+00    0.58793103E+03
    0.19206207E+01    0.00000000E+00    0.10241400E+06    0.23344907E+03
    0.50000001E-01    0.10033147E-02    0.00000000E+00    0.59150401E+03
    0.19566833E+01    0.00000000E+00    0.10242285E+06    0.22831008E+03
    0.50000001E-01    0.11832573E-02    0.00000000E+00    0.59355768E+03
    0.19890703E+01    0.00000000E+00    0.10243393E+06    0.22537101E+03
    0.50000001E-01    0.13865049E-02    0.00000000E+00    0.59466813E+03
    0.20203551E+01    0.00000000E+00    0.10244722E+06    0.22378439E+03
    0.50000001E-01    0.16160758E-02    0.00000000E+00    0.59522501E+03
    0.20524901E+01    0.00000000E+00    0.10246278E+06    0.22298527E+03
    0.50000001E-01    0.18753792E-02    0.00000000E+00    0.59547823E+03
    0.20869386E+01    0.00000000E+00    0.10248067E+06    0.22261499E+03
    0.50000001E-01    0.21682660E-02    0.00000000E+00    0.59557685E+03
    0.21247774E+01    0.00000000E+00    0.10250104E+06    0.22246116E+03
    0.50000001E-01    0.24990854E-02    0.00000000E+00    0.59560241E+03
    0.21667850E+01    0.00000000E+00    0.10252402E+06    0.22240811E+03
    0.50000001E-01    0.28727503E-02    0.00000000E+00    0.59559546E+03
    0.22135073E+01    0.00000000E+00    0.10254977E+06    0.22239846E+03
    0.50000001E-01    0.32948100E-02    0.00000000E+00    0.59557419E+03
    0.22652907E+01    0.00000000E+00    0.10257841E+06    0.22240647E+03
    0.50000001E-01    0.37715320E-02    0.00000000E+00    0.59554596E+03
    0.23222665E+01    0.00000000E+00    0.10260999E+06    0.22242176E+03
    0.50000001E-01    0.43099958E-02    0.00000000E+00    0.59551350E+03
    0.23843076E+01    0.00000000E+00    0.10264445E+06    0.22244050E+03
    0.50000001E-01    0.49181979E-02    0.00000000E+00    0.59547786E+03
    0.24509651E+01    0.00000000E+00    0.10268156E+06    0.22246137E+03
    0.50000001E-01    0.56051700E-02    0.00000000E+00    0.59543971E+03
    0.25213907E+01    0.00000000E+00    0.10272088E+06    0.22248375E+03
    0.50000001E-01    0.63811145E-02    0.00000000E+00    0.59539986E+03
    0.25942227E+01    0.00000000E+00    0.10276169E+06    0.22250714E+03
    0.50000001E-01    0.72575542E-02    0.00000000E+00    0.59535942E+03
    0.26674244E+01    0.00000000E+00    0.10280290E+06    0.22253087E+03
    0.50000001E-01    0.82475042E-02    0.00000000E+00    0.59532001E+03
    0.27381120E+01    0.00000000E+00    0.10284297E+06    0.22255400E+03
    0.50000001E-01    0.93656662E-02    0.00000000E+00    0.59528377E+03
    0.28024377E+01    0.00000000E+00    0.10287980E+06    0.22257529E+03
    0.50000001E-01    0.10628645E-01    0.00000000E+00    0.59525340E+03
    0.28555694E+01    0.00000000E+00    0.10291079E+06    0.22259312E+03
    0.50000001E-01    0.12055197E-01    0.00000000E+00    0.59523215E+03
    0.28917749E+01    0.00000000E+00    0.10293281E+06    0.22260557E+03
    0.50000001E-01    0.13666506E-01    0.00000000E+00    0.59522374E+03
    0.29046202E+01    0.00000000E+00    0.10294235E+06    0.22261049E+03
    0.50000001E-01    0.15486501E-01    0.00000000E+00    0.59523207E+03
    0.28873293E+01    0.00000000E+00    0.10293571E+06    0.22260557E+03
    0.50000001E-01    0.17542210E-01    0.00000000E+00    0.59526094E+03
    0.28333622E+01    0.00000000E+00    0.10290931E+06    0.22258859E+03
    0.50000001E-01    0.19864161E-01    0.00000000E+00    0.59531353E+03
    0.27372097E+01    0.00000000E+00    0.10286015E+06    0.22255766E+03
    0.50000001E-01    0.22486836E-01    0.00000000E+00    0.59539188E+03
    0.25953394E+01    0.00000000E+00    0.10278638E+06    0.22251158E+03
    0.50000001E-01    0.25449182E-01    0.00000000E+00    0.59549624E+03
    0.24071608E+01    0.00000000E+00    0.10268780E+06    0.22245016E+03
    0.50000001E-01    0.28795191E-01    0.00000000E+00    0.59562460E+03
    0.21758176E+01    0.00000000E+00    0.10256636E+06    0.22237456E+03
    0.50000001E-01    0.32574553E-01    0.00000000E+00    0.59577242E+03
    0.19085681E+01    0.00000000E+00    0.10242642E+06    0.22228744E+03
    0.50000001E-01    0.36843393E-01    0.00000000E+00    0.59593268E+03
    0.16165195E+01    0.00000000E+00    0.10227464E+06    0.22219288E+03
    0.50000001E-01    0.41665105E-01    0.00000000E+00    0.59609649E+03
    0.13135698E+01    0.00000000E+00    0.10211946E+06    0.22209612E+03
    0.50000001E-01    0.47111293E-01    0.00000000E+00    0.59625401E+03
    0.10146041E+01    0.00000000E+00    0.10197017E+06    0.22200298E+03
    0.70000000E-01    0.24999999E-04    0.00000000E+00    0.54594339E+02
    0.48180242E-01    0.00000000E+00    0.10212507E+06    0.10175742E+04
    0.70000000E-01    0.78237832E-04    0.00000000E+00    0.17449990E+03
    0.16583759E+00    0.00000000E+00    0.10214336E+06    0.86664585E+03
    0.70000000E-01    0.13837068E-03    0.00000000E+00    0.29686093E+03
    0.41792503E+00    0.00000000E+00    0.10216437E+06    0.69229404E+03
    0.70000000E-01    0.20629153E-03    0.00000000E+00    0.39892456E+03
    0.73005458E+00    0.00000000E+00    0.10216923E+06    0.53260851E+03
    0.70000000E-01    0.28300905E-03    0.00000000E+00    0.47117685E+03
    0.98630224E+00    0.00000000E+00    0.10215716E+06    0.41709605E+03
    0.70000000E-01    0.36966251E-03    0.00000000E+00    0.51763143E+03
    0.11515864E+01    0.00000000E+00    0.10214665E+06    0.34233753E+03
    0.70000000E-01    0.46753875E-03    0.00000000E+00    0.54726903E+03
    0.12553469E+01    0.00000000E+00    0.10214023E+06    0.29547888E+03
    0.70000000E-01    0.57809125E-03    0.00000000E+00    0.56625670E+03
    0.13225612E+01    0.00000000E+00    0.10213709E+06    0.26618493E+03
    0.70000000E-01    0.70296178E-03    0.00000000E+00    0.57836561E+03
    0.13679371E+01    0.00000000E+00    0.10213622E+06    0.24792607E+03
    0.70000000E-01    0.84400474E-03    0.00000000E+00    0.58594680E+03
    0.13997526E+01    0.00000000E+00    0.10213708E+06    0.23670522E+03
    0.70000000E-01    0.10033147E-02    0.00000000E+00    0.59054152E+03
    0.14230650E+01    0.00000000E+00    0.10213940E+06    0.23000019E+03
    0.70000000E-01    0.11832573E-02    0.00000000E+00    0.59320224E+03
    0.14412798E+01    0.00000000E+00    0.10214305E+06    0.22615726E+03
    0.70000000E-01    0.13865049E-02    0.00000000E+00    0.59465712E+03
    0.14568482E+01    0.00000000E+00    0.10214796E+06    0.22407073E+03
    0.70000000E-01    0.16160758E-02    0.00000000E+00    0.59540008E+03
    0.14715885E+01    0.00000000E+00    0.10215415E+06    0.22300927E+03
    0.70000000E-01    0.18753792E-02    0.00000000E+00    0.59575018E+03
    0.14868621E+01    0.00000000E+00    0.10216167E+06    0.22250855E+03
    0.70000000E-01    0.21682660E-02    0.00000000E+00    0.59589947E+03
    0.15037044E+01    0.00000000E+00    0.10217064E+06    0.22229223E+03
    0.70000000E-01    0.24990854E-02    0.00000000E+00    0.59595402E+03
    0.15229407E+01    0.00000000E+00    0.10218124E+06    0.22220877E+03
    0.70000000E-01    0.28727503E-02    0.00000000E+00    0.59596703E+03
    0.15452861E+01    0.00000000E+00    0.10219372E+06    0.22218239E+03
    0.70000000E-01    0.32948100E-02    0.00000000E+00    0.59596252E+03
    0.15714177E+01    0.00000000E+00    0.10220838E+06    0.22217888E+03
    0.70000000E-01    0.37715320E-02    0.00000000E+00    0.59595006E+03
    0.16020142E+01    0.00000000E+00    0.10222557E+06    0.22218440E+03
    0.70000000E-01    0.43099958E-02    0.00000000E+00    0.59593285E+03
    0.16377707E+01    0.00000000E+00    0.10224567E+06    0.22219407E+03
    0.70000000E-01    0.49181979E-02    0.00000000E+00    0.59591161E+03
    0.16794106E+01    0.00000000E+00    0.10226909E+06    0.22220646E+03
    0.70000000E-01    0.56051700E-02    0.00000000E+00    0.59588619E+03
    0.17276890E+01    0.00000000E+00    0.10229628E+06    0.22222139E+03
    0.70000000E-01    0.63811145E-02    0.00000000E+00    0.59585621E+03
    0.17833406E+01    0.00000000E+00    0.10232765E+06    0.22223901E+03
    0.70000000E-01    0.72575542E-02    0.00000000E+00    0.59582133E+03
    0.18469282E+01    0.00000000E+00    0.10236356E+06    0.22225954E+03
    0.70000000E-01    0.82475042E-02    0.00000000E+00    0.59578139E+03
    0.19186176E+01    0.00000000E+00    0.10240415E+06    0.22228307E+03
    0.70000000E-01    0.93656662E-02    0.00000000E+00    0.59573654E+03
    0.19979384E+01    0.00000000E+00    0.10244922E+06    0.22230950E+03
    0.70000000E-01    0.10628645E-01    0.00000000E+00    0.59568742E+03
    0.20835529E+01    0.00000000E+00    0.10249814E+06    0.22233844E+03
    0.70000000E-01    0.12055197E-01    0.00000000E+00    0.59563531E+03
    0.21729989E+01    0.00000000E+00    0.10254966E+06    0.22236912E+03
    0.70000000E-01    0.13666506E-01    0.00000000E+00    0.59558233E+03
    0.22623865E+01    0.00000000E+00    0.10260175E+06    0.22240029E+03
    0.70000000E-01    0.15486501E-01    0.00000000E+00    0.59553159E+03
    0.23461211E+01    0.00000000E+00    0.10265149E+06    0.22243014E+03
    0.70000000E-01    0.17542210E-01    0.00000000E+00    0.59548721E+03
    0.24167871E+01    0.00000000E+00    0.10269495E+06    0.22245624E+03
    0.70000000E-01    0.19864161E-01    0.00000000E+00    0.59545430E+03
    0.24653185E+01    0.00000000E+00    0.10272729E+06    0.22247559E+03
    0.70000000E-01    0.22486836E-01    0.00000000E+00    0.59543857E+03
    0.24815527E+01    0.00000000E+00    0.10274309E+06    0.22248482E+03
    0.70000000E-01    0.25449182E-01    0.00000000E+00    0.59544580E+03
    0.24552358E+01    0.00000000E+00    0.10273686E+06    0.22248054E+03
    0.70000000E-01    0.28795191E-01    0.00000000E+00    0.59548100E+03
    0.23774830E+01    0.00000000E+00    0.10270392E+06    0.22245981E+03
    0.70000000E-01    0.32574553E-01    0.00000000E+00    0.59554730E+03
    0.22425460E+01    0.00000000E+00    0.10264132E+06    0.22242076E+03
    0.70000000E-01    0.36843393E-01    0.00000000E+00    0.59564492E+03
    0.20495849E+01    0.00000000E+00    0.10254888E+06    0.22236324E+03
    0.70000000E-01    0.41665105E-01    0.00000000E+00    0.59577042E+03
    0.18039749E+01    0.00000000E+00    0.10242994E+06    0.22228924E+03
    0.70000000E-01    0.47111293E-01    0.00000000E+00    0.59591650E+03
    0.15176526E+01    0.00000000E+00    0.10229143E+06    0.22220303E+03
    0.90000000E-01    0.24999999E-04    0.00000000E+00    0.47003388E+02
    0.16747230E-01    0.00000000E+00    0.10192768E+06    0.10574984E+04
    0.90000000E-01    0.78237832E-04    0.00000000E+00    0.15068175E+03
    0.62668305E-01    0.00000000E+00    0.10193495E+06    0.92770405E+03
    0.90000000E-01    0.13837068E-03    0.00000000E+00    0.26303126E+03
    0.18607895E+00    0.00000000E+00    0.10194876E+06    0.77002006E+03
    0.90000000E-01    0.20629153E-03    0.00000000E+00    0.36744060E+03
    0.38976977E+00    0.00000000E+00    0.10196161E+06    0.60316026E+03
    0.90000000E-01    0.28300905E-03    0.00000000E+00    0.44811039E+03
    0.60921508E+00    0.00000000E+00    0.10196079E+06    0.46477717E+03
    0.90000000E-01    0.36966251E-03    0.00000000E+00    0.50292356E+03
    0.77478746E+00    0.00000000E+00    0.10195134E+06    0.37077204E+03
    0.90000000E-01    0.46753875E-03    0.00000000E+00    0.53823581E+03
    0.87820814E+00    0.00000000E+00    0.10194417E+06    0.31184891E+03
    0.90000000E-01    0.57809125E-03    0.00000000E+00    0.56082081E+03
    0.94223172E+00    0.00000000E+00    0.10194033E+06    0.27553933E+03
    0.90000000E-01    0.70296178E-03    0.00000000E+00    0.57519529E+03
    0.98356922E+00    0.00000000E+00    0.10193884E+06    0.25321221E+03
    0.90000000E-01    0.84400474E-03    0.00000000E+00    0.58419546E+03
    0.10114488E+01    0.00000000E+00    0.10193897E+06    0.23961176E+03
    0.90000000E-01    0.10033147E-02    0.00000000E+00    0.58966187E+03
    0.10310719E+01    0.00000000E+00    0.10194034E+06    0.23151869E+03
    0.90000000E-01    0.11832573E-02    0.00000000E+00    0.59283953E+03
    0.10456727E+01    0.00000000E+00    0.10194274E+06    0.22688286E+03
    0.90000000E-01    0.13865049E-02    0.00000000E+00    0.59458624E+03
    0.10574417E+01    0.00000000E+00    0.10194608E+06    0.22436076E+03
    0.90000000E-01    0.16160758E-02    0.00000000E+00    0.59548450E+03
    0.10679282E+01    0.00000000E+00    0.10195028E+06    0.22307257E+03
    0.90000000E-01    0.18753792E-02    0.00000000E+00    0.59591234E+03
    0.10782386E+01    0.00000000E+00    0.10195535E+06    0.22246104E+03
    0.90000000E-01    0.21682660E-02    0.00000000E+00    0.59609878E+03
    0.10891652E+01    0.00000000E+00    0.10196131E+06    0.22219388E+03
    0.90000000E-01    0.24990854E-02    0.00000000E+00    0.59617128E+03
    0.11012930E+01    0.00000000E+00    0.10196825E+06    0.22208797E+03
    0.90000000E-01    0.28727503E-02    0.00000000E+00    0.59619431E+03
    0.11150919E+01    0.00000000E+00    0.10197630E+06    0.22205126E+03
    0.90000000E-01    0.32948100E-02    0.00000000E+00    0.59619726E+03
    0.11309867E+01    0.00000000E+00    0.10198562E+06    0.22204185E+03
    0.90000000E-01    0.37715320E-02    0.00000000E+00    0.59619210E+03
    0.11494026E+01    0.00000000E+00    0.10199643E+06    0.22204262E+03
    0.90000000E-01    0.43099958E-02    0.00000000E+00    0.59618300E+03
    0.11708012E+01    0.00000000E+00    0.10200899E+06    0.22204739E+03
    0.90000000E-01    0.49181979E-02    0.00000000E+00    0.59617105E+03
    0.11957369E+01    0.00000000E+00    0.10202363E+06    0.22205430E+03
    0.90000000E-01    0.56051700E-02    0.00000000E+00    0.59615620E+03
    0.12249340E+01    0.00000000E+00    0.10204075E+06    0.22206299E+03
    0.90000000E-01    0.63811145E-02    0.00000000E+00    0.59613801E+03
    0.12593261E+01    0.00000000E+00    0.10206089E+06    0.22207368E+03
    0.90000000E-01    0.72575542E-02    0.00000000E+00    0.59611585E+03
    0.13000048E+01    0.00000000E+00    0.10208467E+06    0.22208672E+03
    0.90000000E-01    0.82475042E-02    0.00000000E+00    0.59608903E+03
    0.13481045E+01    0.00000000E+00    0.10211275E+06    0.22210255E+03
    0.90000000E-01    0.93656662E-02    0.00000000E+00    0.59605684E+03
    0.14046978E+01    0.00000000E+00    0.10214577E+06    0.22212157E+03
    0.90000000E-01    0.10628645E-01    0.00000000E+00    0.59601860E+03
    0.14707092E+01    0.00000000E+00    0.10218433E+06    0.22214416E+03
